document_id,paragraph_id,sentence_id,token_id,term_str,POS,speaker,coach_flag,stopword_flag,unimportant_flag
03_2022_004_22c_067,4,2,7,like,VB,Participant,0,0,0
03_2022_004_22c_067,4,2,8,stop,VB,Participant,0,0,0
03_2022_004_22c_067,4,3,2,yes,UH,Participant,0,0,0
03_2022_004_22c_067,4,3,4,realized,VBD,Participant,0,0,0
03_2022_004_22c_067,4,3,5,oh,RB,Participant,0,0,0
03_2022_004_22c_067,4,3,11,going,VBG,Participant,0,0,0
03_2022_004_22c_067,4,3,14,oh,NNP,Participant,0,0,0
03_2022_004_22c_067,4,3,18,got,VBD,Participant,0,0,0
03_2022_004_22c_067,4,3,20,raise,VB,Participant,0,0,0
03_2022_004_22c_067,4,3,22,hand,NN,Participant,0,0,0
03_2022_004_22c_067,4,4,4,say,VB,Participant,0,0,0
03_2022_004_22c_067,5,1,1,right,RB,Coach,1,0,0
03_2022_004_22c_067,5,2,5,kind,NN,Coach,1,0,0
03_2022_004_22c_067,5,2,7,one,CD,Coach,1,0,0
03_2022_004_22c_067,5,2,10,frequently,RB,Coach,1,0,0
03_2022_004_22c_067,5,2,11,say,VBP,Coach,1,0,0
03_2022_004_22c_067,5,2,12,like,IN,Coach,1,0,0
03_2022_004_22c_067,5,2,13,oh,NNS,Coach,1,0,0
03_2022_004_22c_067,5,2,14,raise,VB,Coach,1,0,0
03_2022_004_22c_067,5,2,16,hand,NN,Coach,1,0,0
03_2022_004_22c_067,5,2,21,really,RB,Coach,1,0,0
03_2022_004_22c_067,5,2,23,raising,VBG,Coach,1,0,0
03_2022_004_22c_067,5,2,25,hand,NN,Coach,1,0,0
03_2022_004_22c_067,5,2,30,problem,NN,Coach,1,0,0
03_2022_004_22c_067,5,3,3,would,MD,Coach,1,0,0
03_2022_004_22c_067,5,3,4,want,VB,Coach,1,0,0
03_2022_004_22c_067,5,3,6,give,VB,Coach,1,0,0
03_2022_004_22c_067,5,3,10,specific,JJ,Coach,1,0,0
03_2022_004_22c_067,5,3,11,redirection,NN,Coach,1,0,0
03_2022_004_22c_067,5,4,3,could,MD,Coach,1,0,0
03_2022_004_22c_067,5,4,5,say,VB,Coach,1,0,0
03_2022_004_22c_067,5,4,6,like,IN,Coach,1,0,0
03_2022_004_22c_067,5,4,7,ethan,NNP,Coach,1,0,0
03_2022_004_22c_067,5,4,8,voice,NN,Coach,1,0,0
03_2022_004_22c_067,5,5,1,instead,RB,Coach,1,0,0
03_2022_004_22c_067,5,5,2,could,MD,Coach,1,0,0
03_2022_004_22c_067,5,5,4,give,VB,Coach,1,0,0
03_2022_004_22c_067,5,5,7,classroom,NN,Coach,1,0,0
03_2022_004_22c_067,5,5,8,norm,NN,Coach,1,0,0
03_2022_004_22c_067,5,6,2,instead,RB,Coach,1,0,0
03_2022_004_22c_067,5,6,3,could,MD,Coach,1,0,0
03_2022_004_22c_067,5,6,5,repeat,VB,Coach,1,0,0
03_2022_004_22c_067,5,6,7,norm,NN,Coach,1,0,0
03_2022_004_22c_067,5,6,8,back,RB,Coach,1,0,0
03_2022_004_22c_067,5,6,12,like,IN,Coach,1,0,0
03_2022_004_22c_067,5,6,13,ethan,NNP,Coach,1,0,0
03_2022_004_22c_067,5,6,14,stop,VB,Coach,1,0,0
03_2022_004_22c_067,5,6,15,making,VBG,Coach,1,0,0
03_2022_004_22c_067,5,6,16,mario,NNP,Coach,1,0,0
03_2022_004_22c_067,5,6,17,noises,NNS,Coach,1,0,0
03_2022_004_22c_067,5,6,20,want,VBP,Coach,1,0,0
03_2022_004_22c_067,5,6,22,make,VB,Coach,1,0,0
03_2022_004_22c_067,5,6,23,sure,JJ,Coach,1,0,0
03_2022_004_22c_067,5,6,26,specifically,RB,Coach,1,0,0
03_2022_004_22c_067,5,6,27,name,VBP,Coach,1,0,0
03_2022_004_22c_067,5,6,30,want,VBP,Coach,1,0,0
03_2022_004_22c_067,5,6,33,stop,VB,Coach,1,0,0
03_2022_004_22c_067,5,7,4,way,NN,Coach,1,0,0
03_2022_004_22c_067,5,7,8,taking,VBG,Coach,1,0,0
03_2022_004_22c_067,5,7,12,confusion,NN,Coach,1,0,0
03_2022_004_22c_067,5,7,13,away,RB,Coach,1,0,0
03_2022_004_22c_067,5,7,16,might,MD,Coach,1,0,0
03_2022_004_22c_067,5,7,18,appropriate,JJ,Coach,1,0,0
03_2022_004_22c_067,5,7,21,might,MD,Coach,1,0,0
03_2022_004_22c_067,5,7,24,appropriate,JJ,Coach,1,0,0
03_2022_004_22c_067,5,8,6,clear,JJ,Coach,1,0,0
03_2022_004_22c_067,5,8,8,possible,JJ,Coach,1,0,0
03_2022_004_22c_067,5,9,4,ethan,NNP,Coach,1,0,0
03_2022_004_22c_067,5,9,5,begins,VBZ,Coach,1,0,0
03_2022_004_22c_067,5,9,8,doo,VBP,Coach,1,0,0
03_2022_004_22c_067,5,9,9,doo,JJ,Coach,1,0,0
03_2022_004_22c_067,5,9,10,doo,NN,Coach,1,0,0
03_2022_004_22c_067,5,9,11,doo,NN,Coach,1,0,0
03_2022_004_22c_067,5,9,12,doo,NN,Coach,1,0,0
03_2022_004_22c_067,5,9,13,doo,NN,Coach,1,0,0
03_2022_004_22c_067,5,9,14,doo,NN,Coach,1,0,0
03_2022_004_22c_067,5,10,2,could,MD,Coach,1,0,0
03_2022_004_22c_067,5,10,4,say,VB,Coach,1,0,0
03_2022_004_22c_067,5,10,6,time,NN,Coach,1,0,0
03_2022_004_22c_067,5,10,7,instead,RB,Coach,1,0,0
03_2022_004_22c_067,5,11,1,raise,VB,Coach,1,0,0
03_2022_004_22c_067,5,11,3,hand,NN,Coach,1,0,0
03_2022_004_22c_067,5,11,8,question,NN,Coach,1,0,0
03_2022_004_22c_067,6,1,6,time,NN,Participant,0,0,0
03_2022_004_22c_067,6,1,11,playing,VBG,Participant,0,0,0
03_2022_004_22c_067,6,1,13,music,NN,Participant,0,0,0
03_2022_004_22c_067,6,1,19,time,NN,Participant,0,0,0
03_2022_004_22c_067,6,1,21,interruptions,NNS,Participant,0,0,0
03_2022_004_22c_067,6,2,2,need,VBP,Participant,0,0,0
03_2022_004_22c_067,6,2,5,need,VBP,Participant,0,0,0
03_2022_004_22c_067,6,2,7,go,VB,Participant,0,0,0
03_2022_004_22c_067,6,2,10,would,MD,Participant,0,0,0
03_2022_004_22c_067,6,2,12,say,VB,Participant,0,0,0
03_2022_004_22c_067,6,2,13,wait,IN,Participant,0,0,0
03_2022_004_22c_067,6,2,15,turn,NN,Participant,0,0,0
03_2022_004_22c_067,6,2,19,going,VBG,Participant,0,0,0
03_2022_004_22c_067,6,2,21,take,VB,Participant,0,0,0
03_2022_004_22c_067,6,3,1,well,RB,Participant,0,0,0
03_2022_004_22c_067,7,1,2,could,MD,Coach,1,0,0
03_2022_004_22c_067,7,1,3,give,VB,Coach,1,0,0
03_2022_004_22c_067,7,1,5,alternative,JJ,Coach,1,0,0
03_2022_004_22c_067,7,1,6,time,NN,Coach,1,0,0
03_2022_004_22c_067,7,1,7,though,IN,Coach,1,0,0
03_2022_004_22c_067,7,2,1,like,IN,Coach,1,0,0
03_2022_004_22c_067,7,2,4,make,VB,Coach,1,0,0
03_2022_004_22c_067,7,2,5,mario,JJ,Coach,1,0,0
03_2022_004_22c_067,7,2,6,noises,NNS,Coach,1,0,0
03_2022_004_22c_067,7,2,8,recess,NN,Coach,1,0,0
03_2022_004_22c_067,7,2,12,class,NN,Coach,1,0,0
03_2022_004_22c_067,7,3,1,right,RB,Coach,1,0,0
03_2022_004_22c_067,7,4,1,um,NNP,Coach,1,0,0
03_2022_004_22c_067,7,4,3,like,IN,Coach,1,0,0
03_2022_004_22c_067,7,4,5,deb,NNP,Coach,1,0,0
03_2022_004_22c_067,7,4,7,talking,VBG,Coach,1,0,0
03_2022_004_22c_067,7,4,10,movies,NNS,Coach,1,0,0
03_2022_004_22c_067,7,5,2,know,VBP,Coach,1,0,0
03_2022_004_22c_067,7,5,5,discuss,VB,Coach,1,0,0
03_2022_004_22c_067,7,5,8,lunch,NN,Coach,1,0,0
03_2022_004_22c_067,7,5,11,right,RB,Coach,1,0,0
03_2022_004_22c_067,7,6,3,way,NN,Coach,1,0,0
03_2022_004_22c_067,7,6,6,still,RB,Coach,1,0,0
03_2022_004_22c_067,7,6,7,letting,VBG,Coach,1,0,0
03_2022_004_22c_067,7,6,9,know,VBP,Coach,1,0,0
03_2022_004_22c_067,7,6,12,right,NN,Coach,1,0,0
03_2022_004_22c_067,7,6,17,time,NN,Coach,1,0,0
03_2022_004_22c_067,8,1,2,think,VBP,Participant,0,0,0
03_2022_004_22c_067,8,1,4,mentioned,VBD,Participant,0,0,0
03_2022_004_22c_067,8,1,9,talking,VBG,Participant,0,0,0
03_2022_004_22c_067,8,1,11,samantha,VB,Participant,0,0,0
03_2022_004_22c_067,8,1,13,mentioned,VBD,Participant,0,0,0
03_2022_004_22c_067,8,1,19,recess,NN,Participant,0,0,0
03_2022_004_22c_067,8,2,1,like,IN,Participant,0,0,0
03_2022_004_22c_067,8,2,4,use,VB,Participant,0,0,0
03_2022_004_22c_067,8,2,5,recess,JJ,Participant,0,0,0
03_2022_004_22c_067,8,2,6,time,NN,Participant,0,0,0
03_2022_004_22c_067,8,2,8,say,VB,Participant,0,0,0
03_2022_004_22c_067,8,2,9,whatever,NN,Participant,0,0,0
03_2022_004_22c_067,8,2,14,need,VBP,Participant,0,0,0
03_2022_004_22c_067,8,2,16,say,VB,Participant,0,0,0
03_2022_004_22c_067,8,2,19,classmates,NNS,Participant,0,0,0
03_2022_004_22c_067,9,1,1,exactly,RB,Coach,1,0,0
03_2022_004_22c_067,9,2,2,let,VB,Coach,1,0,0
03_2022_004_22c_067,9,2,3,us,PRP,Coach,1,0,0
03_2022_004_22c_067,9,2,4,practice,NN,Coach,1,0,0
03_2022_004_22c_067,9,2,7,couple,NN,Coach,1,0,0
03_2022_004_22c_067,9,2,9,different,JJ,Coach,1,0,0
03_2022_004_22c_067,9,2,10,scenarios,NNS,Coach,1,0,0
03_2022_004_22c_067,9,3,4,going,VBG,Coach,1,0,0
03_2022_004_22c_067,9,3,8,student,NN,Coach,1,0,0
03_2022_004_22c_067,9,4,2,hey,JJ,Coach,1,0,0
03_2022_004_22c_067,9,4,3,tomorrow,NN,Coach,1,0,0
03_2022_004_22c_067,9,4,6,birthday,NN,Coach,1,0,0
03_2022_004_22c_067,9,5,3,think,VBP,Coach,1,0,0
03_2022_004_22c_067,9,5,5,mom's,NN,Coach,1,0,0
03_2022_004_22c_067,9,5,6,going,VBG,Coach,1,0,0
03_2022_004_22c_067,9,5,8,make,VB,Coach,1,0,0
03_2022_004_22c_067,9,5,9,cupcakes,NNS,Coach,1,0,0
03_2022_004_22c_067,10,1,1,jamie,NNP,Participant ,0,0,0
03_2022_004_22c_067,10,1,2,may,MD,Participant ,0,0,0
03_2022_004_22c_067,10,1,6,attention,NN,Participant ,0,0,0
03_2022_004_22c_067,10,1,7,please,NN,Participant ,0,0,0
03_2022_004_22c_067,10,2,1,oh,UH,Participant ,0,0,0
03_2022_004_22c_067,10,3,1,yes,UH,Participant ,0,0,0
03_2022_004_22c_067,10,3,2,jamie,NNP,Participant ,0,0,0
03_2022_004_22c_067,10,3,4,know,VBP,Participant ,0,0,0
03_2022_004_22c_067,10,3,7,excited,VBN,Participant ,0,0,0
03_2022_004_22c_067,10,3,11,planning,VBG,Participant ,0,0,0
03_2022_004_22c_067,10,3,13,party,NN,Participant ,0,0,0
03_2022_004_22c_067,10,3,15,party,NN,Participant ,0,0,0
03_2022_004_22c_067,10,3,16,party,NN,Participant ,0,0,0
03_2022_004_22c_067,10,3,20,class,NN,Participant ,0,0,0
03_2022_004_22c_067,10,3,21,time,NN,Participant ,0,0,0
03_2022_004_22c_067,10,3,24,need,VBP,Participant ,0,0,0
03_2022_004_22c_067,10,3,26,use,VB,Participant ,0,0,0
03_2022_004_22c_067,10,3,28,time,NN,Participant ,0,0,0
03_2022_004_22c_067,10,4,2,would,MD,Participant ,0,0,0
03_2022_004_22c_067,10,4,4,please,VB,Participant ,0,0,0
03_2022_004_22c_067,10,4,5,save,VB,Participant ,0,0,0
03_2022_004_22c_067,10,4,8,maybe,RB,Participant ,0,0,0
03_2022_004_22c_067,10,4,10,recess,NN,Participant ,0,0,0
03_2022_004_22c_067,10,4,12,maybe,RB,Participant ,0,0,0
03_2022_004_22c_067,10,4,14,lunch,NN,Participant ,0,0,0
03_2022_004_22c_067,10,4,16,could,MD,Participant ,0,0,0
03_2022_004_22c_067,10,4,17,talk,VB,Participant ,0,0,0
03_2022_004_22c_067,10,4,20,friends,NNS,Participant ,0,0,0
03_2022_004_22c_067,10,4,22,planning,VBG,Participant ,0,0,0
03_2022_004_22c_067,10,4,24,party,NN,Participant ,0,0,0
03_2022_004_22c_067,10,4,25,party,NN,Participant ,0,0,0
03_2022_004_22c_067,11,1,3,use,VBP,Coach,1,0,0
03_2022_004_22c_067,11,1,5,name,NN,Coach,1,0,0
03_2022_004_22c_067,11,2,4,told,VBD,Coach,1,0,0
03_2022_004_22c_067,11,2,10,time,NN,Coach,1,0,0
03_2022_004_22c_067,11,2,12,learning,VBG,Coach,1,0,0
03_2022_004_22c_067,11,2,13,talk,NN,Coach,1,0,0
03_2022_004_22c_067,11,3,4,told,VBD,Coach,1,0,0
03_2022_004_22c_067,11,3,7,save,VB,Coach,1,0,0
03_2022_004_22c_067,11,3,9,conversation,NN,Coach,1,0,0
03_2022_004_22c_067,11,3,11,later,RB,Coach,1,0,0
03_2022_004_22c_067,11,4,3,told,VBD,Coach,1,0,0
03_2022_004_22c_067,11,4,5,exactly,RB,Coach,1,0,0
03_2022_004_22c_067,11,4,8,cannot,VBP,Coach,1,0,0
03_2022_004_22c_067,11,5,8,student,NN,Coach,1,0,0
03_2022_004_22c_067,11,5,11,pull,VBP,Coach,1,0,0
03_2022_004_22c_067,11,5,14,book,NN,Coach,1,0,0
03_2022_004_22c_067,11,5,17,start,VBP,Coach,1,0,0
03_2022_004_22c_067,11,5,18,reading,VBG,Coach,1,0,0
03_2022_004_22c_067,12,1,1,jamie,NNP,Participant,0,0,0
03_2022_004_22c_067,12,1,2,would,MD,Participant,0,0,0
03_2022_004_22c_067,12,1,4,please,VB,Participant,0,0,0
03_2022_004_22c_067,12,1,5,put,VB,Participant,0,0,0
03_2022_004_22c_067,12,1,7,book,NN,Participant,0,0,0
03_2022_004_22c_067,13,1,1,yep,NN,Coach,1,0,0
03_2022_004_22c_067,13,2,3,told,VBD,Coach,1,0,0
03_2022_004_22c_067,13,2,5,jamie,NNP,Coach,1,0,0
03_2022_004_22c_067,13,3,3,one,CD,Coach,1,0,0
03_2022_004_22c_067,13,3,4,thing,NN,Coach,1,0,0
03_2022_004_22c_067,13,3,6,could,MD,Coach,1,0,0
03_2022_004_22c_067,13,3,7,even,RB,Coach,1,0,0
03_2022_004_22c_067,13,3,10,little,JJ,Coach,1,0,0
03_2022_004_22c_067,13,3,11,bit,NN,Coach,1,0,0
03_2022_004_22c_067,13,3,13,fix,VB,Coach,1,0,0
03_2022_004_22c_067,13,3,17,asking,VBG,Coach,1,0,0
03_2022_004_22c_067,13,3,20,enter,VB,Coach,1,0,0
03_2022_004_22c_067,13,3,22,question,NN,Coach,1,0,0
03_2022_004_22c_067,13,3,25,say,VB,Coach,1,0,0
03_2022_004_22c_067,13,3,26,jamie,NNP,Coach,1,0,0
03_2022_004_22c_067,13,3,27,please,NN,Coach,1,0,0
03_2022_004_22c_067,13,3,28,put,VBD,Coach,1,0,0
03_2022_004_22c_067,13,3,30,book,NN,Coach,1,0,0
03_2022_004_22c_067,13,4,3,way,NN,Coach,1,0,0
03_2022_004_22c_067,13,4,9,opportunity,NN,Coach,1,0,0
03_2022_004_22c_067,13,4,11,say,VB,Coach,1,0,0
03_2022_004_22c_067,13,4,12,like,IN,Coach,1,0,0
03_2022_004_22c_067,13,4,16,really,RB,Coach,1,0,0
03_2022_004_22c_067,13,4,19,chapter,NN,Coach,1,0,0
03_2022_004_22c_067,13,5,5,next,JJ,Coach,1,0,0
03_2022_004_22c_067,13,5,6,round,NN,Coach,1,0,0
03_2022_004_22c_067,13,5,9,give,VBP,Coach,1,0,0
03_2022_004_22c_067,13,5,11,specific,JJ,Coach,1,0,0
03_2022_004_22c_067,13,5,12,redirections,NNS,Coach,1,0,0
03_2022_004_22c_067,13,5,15,want,VBP,Coach,1,0,0
03_2022_004_22c_067,13,5,17,make,VB,Coach,1,0,0
03_2022_004_22c_067,13,5,18,sure,JJ,Coach,1,0,0
03_2022_004_22c_067,13,5,20,name,VBP,Coach,1,0,0
03_2022_004_22c_067,13,5,23,havior,NN,Coach,1,0,0
03_2022_004_22c_067,13,5,26,want,VBP,Coach,1,0,0
03_2022_004_22c_067,13,5,29,stop,VB,Coach,1,0,0
03_2022_004_22c_067,13,6,1,put,VB,Coach,1,0,0
03_2022_004_22c_067,13,6,3,book,NN,Coach,1,0,0
03_2022_004_22c_067,13,6,5,stop,NN,Coach,1,0,0
03_2022_004_22c_067,13,6,6,making,NN,Coach,1,0,0
03_2022_004_22c_067,13,6,7,noise,NN,Coach,1,0,0
03_2022_004_22c_067,13,7,4,want,VBP,Coach,1,0,0
03_2022_004_22c_067,13,7,6,make,VB,Coach,1,0,0
03_2022_004_22c_067,13,7,7,sure,JJ,Coach,1,0,0
03_2022_004_22c_067,13,7,9,assay,VBP,Coach,1,0,0
03_2022_004_22c_067,13,7,13,statement,NN,Coach,1,0,0
03_2022_004_22c_067,13,7,17,question,NN,Coach,1,0,0
03_2022_004_22c_067,13,9,1,yes,UH,Coach,1,0,0
03_2022_004_22c_067,13,10,2,right,NN,Coach,1,0,0
03_2022_004_22c_067,13,11,6,simulation,NN,Coach,1,0,0
03_2022_004_22c_067,13,11,7,one,CD,Coach,1,0,0
03_2022_004_22c_067,13,11,9,time,NN,Coach,1,0,0
03_2022_004_22c_067,13,11,14,pretend,VB,Coach,1,0,0
03_2022_004_22c_067,13,11,16,last,JJ,Coach,1,0,0
03_2022_004_22c_067,13,11,17,one,CD,Coach,1,0,0
03_2022_004_22c_067,13,11,20,even,RB,Coach,1,0,0
03_2022_004_22c_067,13,11,21,happen,VB,Coach,1,0,0
03_2022_004_22c_067,13,11,22,right,RB,Coach,1,0,0
03_2022_004_22c_067,13,11,24,may,MD,Coach,1,0,0
03_2022_004_22c_067,13,11,25,begin,VB,Coach,1,0,0
03_2022_004_22c_067,13,11,26,simulation,NN,Coach,1,0,0
03_004_22c_061,1,2,1,oh,UH,Coach,1,0,0
03_004_22c_061,1,2,4,muted,VBD,Coach,1,0,0
03_004_22c_061,2,1,1,oh,UH,Teacher,0,0,0
03_004_22c_061,2,1,2,sorry,NN,Teacher,0,0,0
03_004_22c_061,2,2,2,tried,VBD,Teacher,0,0,0
03_004_22c_061,2,2,4,hard,JJ,Teacher,0,0,0
03_004_22c_061,2,2,7,laugh,VB,Teacher,0,0,0
03_004_22c_061,3,1,1,yes,RB,Coach,1,0,0
03_004_22c_061,3,1,2,well,RB,Coach,1,0,0
03_004_22c_061,3,1,6,good,JJ,Coach,1,0,0
03_004_22c_061,3,1,7,job,NN,Coach,1,0,0
03_004_22c_061,3,1,9,trying,VBG,Coach,1,0,0
03_004_22c_061,3,1,12,laugh,VB,Coach,1,0,0
03_004_22c_061,3,1,15,kept,VBP,Coach,1,0,0
03_004_22c_061,3,2,4,definitely,RB,Coach,1,0,0
03_004_22c_061,3,2,5,important,JJ,Coach,1,0,0
03_004_22c_061,3,2,7,sometimes,RB,Coach,1,0,0
03_004_22c_061,3,2,9,want,VBP,Coach,1,0,0
03_004_22c_061,3,2,11,laugh,VB,Coach,1,0,0
03_004_22c_061,3,2,13,students,NNS,Coach,1,0,0
03_004_22c_061,3,2,16,cannot,VBP,Coach,1,0,0
03_004_22c_061,3,3,2,good,JJ,Coach,1,0,0
03_004_22c_061,3,3,3,job,NN,Coach,1,0,0
03_004_22c_061,3,3,5,controlling,VBG,Coach,1,0,0
03_004_22c_061,3,3,7,emotion,NN,Coach,1,0,0
03_004_22c_061,3,4,4,think,VB,Coach,1,0,0
03_004_22c_061,3,4,6,went,VBD,Coach,1,0,0
03_004_22c_061,4,1,1,um,NNP,Teacher,0,0,0
03_004_22c_061,4,1,4,sure,JJ,Teacher,0,0,0
03_004_22c_061,4,1,6,could,MD,Teacher,0,0,0
03_004_22c_061,4,1,8,gone,VBN,Teacher,0,0,0
03_004_22c_061,4,1,10,little,JJ,Teacher,0,0,0
03_004_22c_061,4,1,11,bit,NN,Teacher,0,0,0
03_004_22c_061,4,1,12,better,RBR,Teacher,0,0,0
03_004_22c_061,5,1,1,yes,UH,Coach,1,0,0
03_004_22c_061,5,1,5,definitely,RB,Coach,1,0,0
03_004_22c_061,5,1,6,something,NN,Coach,1,0,0
03_004_22c_061,5,1,9,probably,RB,Coach,1,0,0
03_004_22c_061,5,1,12,expecting,VBG,Coach,1,0,0
03_004_22c_061,5,1,15,scenario,NN,Coach,1,0,0
03_004_22c_061,5,2,4,something,NN,Coach,1,0,0
03_004_22c_061,5,2,6,definitely,RB,Coach,1,0,0
03_004_22c_061,5,2,7,happens,VBZ,Coach,1,0,0
03_004_22c_061,5,2,8,especially,RB,Coach,1,0,0
03_004_22c_061,5,2,11,elementary,JJ,Coach,1,0,0
03_004_22c_061,5,2,12,classrooms,NNS,Coach,1,0,0
03_004_22c_061,5,2,13,especially,RB,Coach,1,0,0
03_004_22c_061,5,2,16,elementary,JJ,Coach,1,0,0
03_004_22c_061,5,2,17,classrooms,NNS,Coach,1,0,0
03_004_22c_061,5,2,19,third,JJ,Coach,1,0,0
03_004_22c_061,5,2,21,fourth,JJ,Coach,1,0,0
03_004_22c_061,5,2,22,grade,NN,Coach,1,0,0
03_004_22c_061,5,3,3,today,NN,Coach,1,0,0
03_004_22c_061,5,3,7,going,VBG,Coach,1,0,0
03_004_22c_061,5,3,10,able,JJ,Coach,1,0,0
03_004_22c_061,5,3,12,kind,NN,Coach,1,0,0
03_004_22c_061,5,3,14,think,NN,Coach,1,0,0
03_004_22c_061,5,3,17,giving,VBG,Coach,1,0,0
03_004_22c_061,5,3,19,timely,JJ,Coach,1,0,0
03_004_22c_061,5,3,21,specific,JJ,Coach,1,0,0
03_004_22c_061,5,3,22,redirections,NNS,Coach,1,0,0
03_004_22c_061,5,3,24,students,NNS,Coach,1,0,0
03_004_22c_061,5,3,29,behavior,NN,Coach,1,0,0
03_004_22c_061,5,3,30,stops,NNS,Coach,1,0,0
03_004_22c_061,5,3,34,simulation,NN,Coach,1,0,0
03_004_22c_061,5,3,36,students,NNS,Coach,1,0,0
03_004_22c_061,5,3,41,maliciously,RB,Coach,1,0,0
03_004_22c_061,5,3,49,defiant,JJ,Coach,1,0,0
03_004_22c_061,5,3,51,anything,NN,Coach,1,0,0
03_004_22c_061,5,3,52,like,IN,Coach,1,0,0
03_004_22c_061,5,3,58,extra,JJ,Coach,1,0,0
03_004_22c_061,5,3,59,energy,NN,Coach,1,0,0
03_004_22c_061,5,3,62,want,VBP,Coach,1,0,0
03_004_22c_061,5,3,64,get,VB,Coach,1,0,0
03_004_22c_061,5,3,67,talking,VBG,Coach,1,0,0
03_004_22c_061,7,1,7,want,VB,Coach,1,0,0
03_004_22c_061,7,1,9,applaud,VB,Coach,1,0,0
03_004_22c_061,7,1,12,keeping,VBG,Coach,1,0,0
03_004_22c_061,7,1,14,cool,NN,Coach,1,0,0
03_004_22c_061,7,1,16,staying,VBG,Coach,1,0,0
03_004_22c_061,7,1,17,serious,JJ,Coach,1,0,0
03_004_22c_061,7,1,20,laughing,VBG,Coach,1,0,0
03_004_22c_061,7,1,22,anything,NN,Coach,1,0,0
03_004_22c_061,7,1,23,like,IN,Coach,1,0,0
03_004_22c_061,7,1,26,sometimes,RB,Coach,1,0,0
03_004_22c_061,7,1,29,definitely,RB,Coach,1,0,0
03_004_22c_061,7,1,31,challenge,NN,Coach,1,0,0
03_004_22c_061,8,1,1,thank,NN,Teacher,0,0,0
03_004_22c_061,9,1,1,um,NNP,Coach,1,0,0
03_004_22c_061,9,1,2,one,CD,Coach,1,0,0
03_004_22c_061,9,1,3,thing,NN,Coach,1,0,0
03_004_22c_061,9,1,7,kind,NN,Coach,1,0,0
03_004_22c_061,9,1,9,like,IN,Coach,1,0,0
03_004_22c_061,9,1,10,two,CD,Coach,1,0,0
03_004_22c_061,9,1,11,parts,NNS,Coach,1,0,0
03_004_22c_061,9,1,13,feedback,NN,Coach,1,0,0
03_004_22c_061,9,1,16,scenario,NN,Coach,1,0,0
03_004_22c_061,9,1,18,first,JJ,Coach,1,0,0
03_004_22c_061,9,1,19,part,NN,Coach,1,0,0
03_004_22c_061,9,1,23,make,VB,Coach,1,0,0
03_004_22c_061,9,1,24,sure,JJ,Coach,1,0,0
03_004_22c_061,9,1,27,respond,VBP,Coach,1,0,0
03_004_22c_061,9,1,30,pretty,NN,Coach,1,0,0
03_004_22c_061,9,1,31,timely,JJ,Coach,1,0,0
03_004_22c_061,9,1,32,manner,NN,Coach,1,0,0
03_004_22c_061,9,2,3,students,NNS,Coach,1,0,0
03_004_22c_061,9,2,5,like,IN,Coach,1,0,0
03_004_22c_061,9,2,6,drumming,VBG,Coach,1,0,0
03_004_22c_061,9,2,8,sometimes,RB,Coach,1,0,0
03_004_22c_061,9,2,10,talked,VBD,Coach,1,0,0
03_004_22c_061,9,2,13,students,NNS,Coach,1,0,0
03_004_22c_061,9,2,16,sometimes,RB,Coach,1,0,0
03_004_22c_061,9,2,19,waited,VBD,Coach,1,0,0
03_004_22c_061,9,2,21,allow,VB,Coach,1,0,0
03_004_22c_061,9,2,23,student,NN,Coach,1,0,0
03_004_22c_061,9,2,25,stop,VB,Coach,1,0,0
03_004_22c_061,9,2,28,situation,NN,Coach,1,0,0
03_004_22c_061,9,3,3,many,JJ,Coach,1,0,0
03_004_22c_061,9,3,4,situations,NNS,Coach,1,0,0
03_004_22c_061,9,3,7,real,JJ,Coach,1,0,0
03_004_22c_061,9,3,8,world,NN,Coach,1,0,0
03_004_22c_061,9,3,10,student,NN,Coach,1,0,0
03_004_22c_061,9,3,11,might,MD,Coach,1,0,0
03_004_22c_061,9,3,13,pick,VB,Coach,1,0,0
03_004_22c_061,9,3,17,cue,NN,Coach,1,0,0
03_004_22c_061,9,3,19,stop,VB,Coach,1,0,0
03_004_22c_061,9,3,23,waiting,VBG,Coach,1,0,0
03_004_22c_061,9,4,3,also,RB,Coach,1,0,0
03_004_22c_061,9,4,6,want,VB,Coach,1,0,0
03_004_22c_061,9,4,8,talk,VB,Coach,1,0,0
03_004_22c_061,9,4,14,kind,NN,Coach,1,0,0
03_004_22c_061,9,4,16,like,IN,Coach,1,0,0
03_004_22c_061,9,4,17,letting,VBG,Coach,1,0,0
03_004_22c_061,9,4,19,saying,VBG,Coach,1,0,0
03_004_22c_061,9,4,27,continue,VB,Coach,1,0,0
03_004_22c_061,9,4,31,also,RB,Coach,1,0,0
03_004_22c_061,9,4,32,going,VBG,Coach,1,0,0
03_004_22c_061,9,4,34,continue,VB,Coach,1,0,0
03_004_22c_061,9,4,36,instead,RB,Coach,1,0,0
03_004_22c_061,9,4,38,need,VBP,Coach,1,0,0
03_004_22c_061,9,4,40,like,VB,Coach,1,0,0
03_004_22c_061,9,4,41,quickly,RB,Coach,1,0,0
03_004_22c_061,9,4,42,respond,NN,Coach,1,0,0
03_004_22c_061,9,4,45,right,RB,Coach,1,0,0
03_004_22c_061,9,4,48,behavior,NN,Coach,1,0,0
03_004_22c_061,9,4,49,starts,VBZ,Coach,1,0,0
03_004_22c_061,9,4,52,like,IN,Coach,1,0,0
03_004_22c_061,9,4,54,specific,JJ,Coach,1,0,0
